#target_name         target_accession query_name query_accession mdl mdl_from mdl_to seq_from seq_to  strand trunc pass_ gc   bias score E_value inc description_of_target                                                                                                                                   
NZ_MZGT01000054.1    -                Sodium     RF03071         cm  1        55     4934     4990    +      no    1     0.37 0.0  66.8  7.6e-09 !   Clostridium chromiireducens strain DSM 23318 CLCHR_contig000054, whole genome shotgun sequence                                                          
DFAQ01000056.1       -                Sodium     RF03071         cm  1        55     4598     4548    -      no    1     0.55 0.0  46.6  0.0011  !   MAG TPA_asm: Pelotomaculum sp. UBA3102 UBA3102_contig_532, whole genome shotgun sequence                                                                
NZ_JQMX01000001.1    -                Sodium     RF03071         cm  1        55     643249   643294  +      no    1     0.52 0.0  46.4  0.0012  !   Carnobacterium maltaromaticum DSM 20342 strain MX5 BR77DRAFT_scf7180000000010_quiver_dupTrim_1232.1_C, whole genome shotgun sequence                    
NZ_JAHLDU010000005.1 -                Sodium     RF03071         cm  1        55     14893    14948   +      no    1     0.39 0.0  46.4  0.0012  !   Clostridium sp. DSM 17811 contig00005, whole genome shotgun sequence                                                                                    
NZ_JAHLDP010000042.1 -                Sodium     RF03071         cm  1        55     14668    14723   +      no    1     0.39 0.0  46.4  0.0012  !   Clostridium estertheticum strain CF009 contig00042, whole genome shotgun sequence                                                                       
NZ_CP015756.1        -                Sodium     RF03071         cm  1        55     352434   352489  +      no    1     0.39 0.0  46.4  0.0012  !   Clostridium estertheticum subsp. estertheticum strain DSM 8809 chromosome, complete genome                                                              
JAAYIQ010000146.1    -                Sodium     RF03071         cm  1        55     24365    24414   +      no    1     0.56 0.0  46.4  0.0013  !   MAG: Clostridiaceae bacterium isolate AS10tlH2TH_129 215257_AS10, whole genome shotgun sequence                                                         
NZ_JAEEGC010000026.1 -                Sodium     RF03071         cm  1        55     100879   100824  -      no    1     0.39 0.0  46.4  0.0013  !   Clostridium sp. PL3 NG-25456_PL3_lib407054_6879_1_1_contig_26, whole genome shotgun sequence                                                            
NZ_ASWE01000001.1    -                Sodium     RF03071         cm  1        55     1089785  1089833 +      no    1     0.49 0.0  46.3  0.0013  !   Enterococcus phoeniculicola ATCC BAA-412 acOtz-supercont2.1, whole genome shotgun sequence                                                              
NZ_FWDP01000004.1    -                Sodium     RF03071         cm  1        55     201918   201964  +      no    1     0.47 0.0  46.3  0.0014  !   Marinilactibacillus piezotolerans strain Marseille-P2378, whole genome shotgun sequence                                                                 
NZ_JXLE01000005.1    -                Sodium     RF03071         cm  1        55     49374    49422   +      no    1     0.49 0.0  46.3  0.0014  !   Enterococcus thailandicus strain DSM 21767 Scaffold5, whole genome shotgun sequence                                                                     
NZ_CBYL010000078.1   -                Sodium     RF03071         cm  1        55     7694     7757    +      no    1     0.44 0.0  46.2  0.0014  !   Clostridium jeddahense strain JCD, whole genome shotgun sequence                                                                                        
NZ_NGJZ01000001.1    -                Sodium     RF03071         cm  1        55     926677   926632  -      no    1     0.54 0.0  46.1  0.0015  !   Vagococcus entomophilus strain DSM 24756 1, whole genome shotgun sequence                                                                               
LT860099.1           -                Sodium     RF03071         cm  1        55     1447635  1447584 -      no    1     0.4  0.0  46.0  0.0016  !   Lachnospiraceae bacterium Marseille-P3773 genome assembly, scaffold: scaffold00008, whole genome shotgun sequence                                       
WRAN01000008.1       -                Sodium     RF03071         cm  1        55     120608   120549  -      no    1     0.45 0.0  46.0  0.0016  !   MAG: Defluviitaleaceae bacterium isolate Lab288P1bin39 Ga0131853_10000121, whole genome shotgun sequence                                                
JAAYZL010000040.1    -                Sodium     RF03071         cm  1        55     5728     5679    -      no    1     0.5  0.0  45.9  0.0016  !   MAG: Clostridiales bacterium isolate AS06rmzACSIP_318 29867_AS06, whole genome shotgun sequence                                                         
WRLJ01000114.1       -                Sodium     RF03071         cm  1        55     1020     1068    +      no    1     0.51 0.0  45.9  0.0016  !   Oscillospiraceae bacterium isolate Th196P3bin17 Ga0099364_10035603, whole genome shotgun sequence                                                       
WQZP01000045.1       -                Sodium     RF03071         cm  1        55     10771    10723   -      no    1     0.51 0.0  45.9  0.0016  !   Spirochaetaceae bacterium isolate Lab288P1bin105 Ga0131853_10015291, whole genome shotgun sequence                                                      
NZ_JAHLDV010000002.1 -                Sodium     RF03071         cm  1        55     45853    45911   +      no    1     0.36 0.0  45.9  0.0016  !   Clostridium frigoris strain DSM 14204 contig00002, whole genome shotgun sequence                                                                        
DFAP01000082.1       -                Sodium     RF03071         cm  1        55     1831     1771    -      no    1     0.48 0.0  45.9  0.0017  !   MAG TPA_asm: Pelotomaculum sp. UBA3103 UBA3103_contig_3011, whole genome shotgun sequence                                                               
NZ_JXLB01000005.1    -                Sodium     RF03071         cm  1        55     33492    33445   -      no    1     0.48 0.0  45.8  0.0018  !   Enterococcus ratti strain DSM 15687 Scaffold5, whole genome shotgun sequence                                                                            
DHNM01000071.1       -                Sodium     RF03071         cm  1        55     19288    19230   -      no    1     0.51 0.0  45.8  0.0018  !   MAG TPA_asm: Eubacterium sp. UBA5416 UBA5416_contig_2131, whole genome shotgun sequence                                                                 
NZ_FQZB01000005.1    -                Sodium     RF03071         cm  1        55     2381     2433    +      no    1     0.34 0.0  45.8  0.0018  !   Clostridium cavendishii DSM 21758, whole genome shotgun sequence                                                                                        
NC_015390.1          -                Sodium     RF03071         cm  1        55     35382    35337   -      no    1     0.46 0.0  45.8  0.0018  !   Carnobacterium sp. 17-4 plasmid pCAR50, complete sequence                                                                                               
NZ_KE136472.1        -                Sodium     RF03071         cm  1        55     1207350  1207303 -      no    1     0.48 0.0  45.7  0.0019  !   Enterococcus caccae ATCC BAA-1240 acOtn-supercont2.1, whole genome shotgun sequence                                                                     
NZ_GL622241.1        -                Sodium     RF03071         cm  1        55     1503476  1503431 -      no    1     0.52 0.0  45.7  0.0019  !   Enterococcus italicus DSM 15952 SCAFFOLD1, whole genome shotgun sequence                                                                                
NZ_JAFLWH010000003.1 -                Sodium     RF03071         cm  1        55     394795   394750  -      no    1     0.52 0.0  45.7  0.0019  !   Enterococcus sp. DIV2402 scaffold1.3, whole genome shotgun sequence                                                                                     
RECC01000036.1       -                Sodium     RF03071         cm  1        55     199907   199953  +      no    1     0.49 0.0  45.7  0.0019  !   Alkalibacterium sp. isolate LCM1.Bin64 NODE_1_length_345883_cov_22.9161, whole genome shotgun sequence                                                  
NZ_CP027783.1        -                Sodium     RF03071         cm  1        55     1993160  1993115 -      no    1     0.5  0.0  45.6  0.002   !   Tetragenococcus osmophilus strain JCM 31126 chromosome, complete genome                                                                                 
LADO01000055.1       -                Sodium     RF03071         cm  1        55     61648    61600   -      no    1     0.57 0.0  45.5  0.0021  !   Peptococcaceae bacterium BRH_c4b BRHa_1001649, whole genome shotgun sequence                                                                            
NZ_JMLK01000015.1    -                Sodium     RF03071         cm  1        55     61967    62027   +      no    1     0.49 0.0  45.5  0.0022  !   Clostridium akagii DSM 12554 BR66DRAFT_scaffold00011.11_C, whole genome shotgun sequence                                                                
NZ_FXBJ01000002.1    -                Sodium     RF03071         cm  1        55     2145827  2145781 -      no    1     0.47 0.0  45.4  0.0023  !   Carnobacterium iners strain LMG26642, whole genome shotgun sequence                                                                                     
NZ_CP060720.1        -                Sodium     RF03071         cm  1        55     2974224  2974179 -      no    1     0.46 0.0  45.3  0.0024  !   Vagococcus carniphilus strain ATCC BAA-640 chromosome, complete genome                                                                                  
NZ_AP023368.1        -                Sodium     RF03071         cm  1        55     4403672  4403623 -      no    1     0.42 0.0  45.3  0.0024  !   Anaerocolumna sp. CTTW chromosome, complete genome                                                                                                      
NZ_SDGV01000001.1    -                Sodium     RF03071         cm  1        55     194409   194364  -      no    1     0.43 0.0  45.2  0.0025  !   Vagococcus silagei strain 2B-2 contig_1, whole genome shotgun sequence                                                                                  
NZ_JAFBFD010000028.1 -                Sodium     RF03071         cm  1        55     19848    19801   -      no    1     0.44 0.0  45.2  0.0025  !   Enterococcus lemanii strain DSM 105069 Ga0454082_28, whole genome shotgun sequence                                                                      
NZ_MIEK01000067.1    -                Sodium     RF03071         cm  1        55     91209    91256   +      no    1     0.48 0.0  45.2  0.0025  !   Enterococcus rivorum strain LMG 25899 7, whole genome shotgun sequence                                                                                  
DUPP01000215.1       -                Sodium     RF03071         cm  1        55     19906    19954   +      no    1     0.49 0.0  45.1  0.0027  !   MAG TPA_asm: Clostridiales bacterium isolate AS08sgBPME_325 276127_AS08, whole genome shotgun sequence                                                  
NZ_CACSLH010000050.1 -                Sodium     RF03071         cm  1        55     145      192     +      no    1     0.5  0.0  45.0  0.0029  !   Enterococcus sp. CSURQ0835, whole genome shotgun sequence                                                                                               
NZ_BMAY01000002.1    -                Sodium     RF03071         cm  1        55     117398   117445  +      no    1     0.44 0.0  44.9  0.0031  !   Lactobacillus sp. B40 sequence002, whole genome shotgun sequence                                                                                        
DTFZ01000137.1       -                Sodium     RF03071         cm  1        55     2994     3049    +      no    1     0.57 0.0  44.8  0.0031  !   TPA_asm: Clostridia bacterium isolate SpSt-750 Ga0123519_10046107, whole genome shotgun sequence                                                        
DUNO01000043.1       -                Sodium     RF03071         cm  1        55     104018   104067  +      no    1     0.44 0.0  44.8  0.0031  !   MAG TPA_asm: Clostridiales bacterium isolate AS05jafATM_90 49103_AS05, whole genome shotgun sequence                                                    
NZ_JAHLOS010000034.1 -                Sodium     RF03071         cm  1        55     41394    41441   +      no    1     0.5  0.0  44.7  0.0033  !   Enterococcus raffinosus strain N17 No17_ctg034, whole genome shotgun sequence                                                                           
NZ_KE136368.1        -                Sodium     RF03071         cm  1        55     188782   188829  +      no    1     0.5  0.0  44.7  0.0033  !   Enterococcus avium ATCC 14025 acpMO-supercont1.8, whole genome shotgun sequence                                                                         
NZ_KE136481.1        -                Sodium     RF03071         cm  1        55     634380   634333  -      no    1     0.5  0.0  44.7  0.0033  !   Enterococcus malodoratus ATCC 43197 acOtv-supercont2.1, whole genome shotgun sequence                                                                   
NZ_ASWH01000001.1    -                Sodium     RF03071         cm  1        55     1170875  1170922 +      no    1     0.5  0.0  44.7  0.0033  !   Enterococcus gilvus ATCC BAA-350 acOtF-supercont2.1, whole genome shotgun sequence                                                                      
NZ_BJDQ01000004.1    -                Sodium     RF03071         cm  1        55     89338    89291   -      no    1     0.5  0.0  44.7  0.0033  !   Enterococcus dongliensis strain 63-4 contig4, whole genome shotgun sequence                                                                             
NZ_JXKM01000002.1    -                Sodium     RF03071         cm  1        55     35213    35260   +      no    1     0.5  0.0  44.7  0.0033  !   Enterococcus devriesei strain DSM 22802 Scaffold2, whole genome shotgun sequence                                                                        
NZ_JAFLWI010000006.1 -                Sodium     RF03071         cm  1        55     27205    27253   +      no    1     0.49 0.0  44.7  0.0034  !   Enterococcus sp. MSG2901 scaffold1.6, whole genome shotgun sequence                                                                                     
NZ_GG700805.1        -                Sodium     RF03071         cm  1        55     12696    12744   +      no    1     0.37 0.0  44.7  0.0034  !   Lactobacillus iners DSM 13335 SCAFFOLD5, whole genome shotgun sequence                                                                                  
NZ_KB944590.1        -                Sodium     RF03071         cm  1        55     382141   382188  +      no    1     0.48 0.0  44.7  0.0034  !   Enterococcus faecalis ATCC 19433 acAqW-supercont1.3, whole genome shotgun sequence                                                                      
DBML01000006.1       -                Sodium     RF03071         cm  1        55     227      281     +      no    1     0.45 0.0  44.7  0.0034  !   MAG TPA_asm: Clostridium sp. UBA699 UBA699_contig_625, whole genome shotgun sequence                                                                    
JAAYPX010000044.1    -                Sodium     RF03071         cm  1        55     1823     1770    -      no    1     0.43 0.0  44.7  0.0034  !   MAG: Clostridiales bacterium isolate AS22ysBPME_292 28302_AS22, whole genome shotgun sequence                                                           
NZ_FWFD01000018.1    -                Sodium     RF03071         cm  1        55     73817    73862   +      no    1     0.46 0.0  44.7  0.0034  !   Vagococcus fluvialis bH819, whole genome shotgun sequence                                                                                               
NZ_POSF01000013.1    -                Sodium     RF03071         cm  1        55     155631   155685  +      no    1     0.53 0.0  44.6  0.0036  !   Dehalobacter sp. 12DCB1 Contig_3, whole genome shotgun sequence                                                                                         
NZ_CP007033.1        -                Sodium     RF03071         cm  1        55     962972   962918  -      no    1     0.53 0.0  44.6  0.0036  !   Dehalobacter restrictus DSM 9455 strain PER-K23 chromosome, complete genome                                                                             
WQXQ01000143.1       -                Sodium     RF03071         cm  1        55     766      813     +      no    1     0.52 0.0  44.5  0.0038  !   MAG: Treponema sp. isolate Emb289P3bin37 Ga0123356_10068799, whole genome shotgun sequence                                                              
NZ_FRAC01000007.1    -                Sodium     RF03071         cm  1        55     19875    19926   +      no    1     0.48 0.0  44.5  0.0038  !   Anaerocolumna jejuensis DSM 15929, whole genome shotgun sequence                                                                                        
NZ_PXYA01000001.1    -                Sodium     RF03071         cm  1        55     473225   473180  -      no    1     0.5  0.0  44.4  0.004   !   Tetragenococcus halophilus subsp. halophilus DSM 20339 T_hal_1_1, whole genome shotgun sequence                                                         
NZ_FOWD01000017.1    -                Sodium     RF03071         cm  1        55     59969    60021   +      no    1     0.36 0.0  44.4  0.0041  !   Anaerocolumna aminovalerica strain DSM 1283, whole genome shotgun sequence                                                                              
CAJMPJ010000007.1    -                Sodium     RF03071         cm  1        55     24233    24300   +      no    1     0.35 0.2  44.4  0.0041  !   TPA_asm: uncultured bacterium isolate ERR747990-bin.4 genome assembly, contig: NODE_29_length_108978_cov_3.097904, whole genome shotgun sequence        
NZ_JH601103.1        -                Sodium     RF03071         cm  1        55     1482502  1482456 -      no    1     0.55 0.0  44.3  0.0042  !   Dolosigranulum pigrum ATCC 51524 supercont1.1, whole genome shotgun sequence                                                                            
JAGFXQ010000088.1    -                Sodium     RF03071         cm  1        55     10996    10944   -      no    1     0.42 0.0  44.3  0.0044  !   Firmicutes bacterium isolate CTSoil_066 scaffold_4003, whole genome shotgun sequence                                                                    
NZ_QFFZ01000015.1    -                Sodium     RF03071         cm  1        55     25988    25932   -      no    1     0.51 0.0  44.2  0.0045  !   Pelotomaculum propionicicum strain MGP Pmgp_15, whole genome shotgun sequence                                                                           
NZ_MIKC01000010.1    -                Sodium     RF03071         cm  1        55     9868     9915    +      no    1     0.5  0.0  44.2  0.0046  !   Enterococcus ureilyticus strain LMG 26676 18, whole genome shotgun sequence                                                                             
NZ_BNJW01000003.1    -                Sodium     RF03071         cm  1        55     165092   165045  -      no    1     0.5  0.0  44.2  0.0046  !   Enterococcus lactis strain CCM 8412 contig3, whole genome shotgun sequence                                                                              
NZ_JAAKDW010000002.1 -                Sodium     RF03071         cm  1        55     100494   100541  +      no    1     0.5  0.0  44.2  0.0046  !   Enterococcus sp. ZJ1622 Scaffold2_1, whole genome shotgun sequence                                                                                      
NZ_GL622243.1        -                Sodium     RF03071         cm  1        55     25947    25900   -      no    1     0.5  0.0  44.2  0.0046  !   Enterococcus italicus DSM 15952 SCAFFOLD3, whole genome shotgun sequence                                                                                
NZ_BCQD01000002.1    -                Sodium     RF03071         cm  1        55     119211   119164  -      no    1     0.5  0.0  44.2  0.0046  !   Enterococcus faecium NBRC 100486, whole genome shotgun sequence                                                                                         
NZ_CP018888.1        -                Sodium     RF03071         cm  1        55     796441   796389  -      no    1     0.49 0.0  44.1  0.0047  !   Amylolactobacillus amylophilus DSM 20533 = JCM 1125 strain DSM 20533 chromosome, complete genome                                                        
NZ_CP018061.1        -                Sodium     RF03071         cm  1        55     2127269  2127222 -      no    1     0.5  0.0  44.1  0.0048  !   Enterococcus mundtii strain DSM 4838 chromosome, complete genome                                                                                        
NZ_PUAP01000026.1    -                Sodium     RF03071         cm  1        55     122038   121991  -      no    1     0.5  0.0  44.1  0.0048  !   Enterococcus mundtii strain CVM N55263 N55263_S43_L001_R1_001_contig_26, whole genome shotgun sequence                                                  
NZ_CP025473.1        -                Sodium     RF03071         cm  1        55     1972324  1972277 -      no    1     0.5  0.0  44.1  0.0048  !   Enterococcus mundtii strain Pe161 chromosome, complete genome                                                                                           
NZ_AP019810.1        -                Sodium     RF03071         cm  1        55     709640   709593  -      no    1     0.5  0.0  44.1  0.0048  !   Enterococcus mundtii strain 15-1A chromosome, complete genome                                                                                           
NZ_BCQB01000001.1    -                Sodium     RF03071         cm  1        55     71295    71248   -      no    1     0.5  0.0  44.1  0.0048  !   Enterococcus durans NBRC 100479 = LMG 10746 strain NBRC 100479, whole genome shotgun sequence                                                           
NZ_JQMR01000001.1    -                Sodium     RF03071         cm  1        55     699713   699667  -      no    1     0.49 0.0  44.0  0.0051  !   Carnobacterium mobile DSM 4848 strain MT37L BR87DRAFT_scf7180000000018_quiver_dupTrim_8950.1_C, whole genome shotgun sequence                           
NZ_KE351646.1        -                Sodium     RF03071         cm  1        55     199242   199289  +      no    1     0.5  0.0  44.0  0.0051  !   Enterococcus faecalis 13-SD-W-01 Scaffold394, whole genome shotgun sequence                                                                             
NZ_ASWB01000001.1    -                Sodium     RF03071         cm  1        55     100993   101040  +      no    1     0.5  0.0  44.0  0.0051  !   Enterococcus moraviensis ATCC BAA-383 acOtp-supercont2.1, whole genome shotgun sequence                                                                 
NZ_BCQF01000029.1    -                Sodium     RF03071         cm  1        55     2580     2627    +      no    1     0.5  0.0  44.0  0.0051  !   Enterococcus pseudoavium NBRC 100491, whole genome shotgun sequence                                                                                     
NZ_JXKQ01000011.1    -                Sodium     RF03071         cm  1        55     14112    14159   +      no    1     0.5  0.0  44.0  0.0051  !   Enterococcus hermanniensis strain DSM 17122 Scaffold11, whole genome shotgun sequence                                                                   
NZ_JAHLEB010000001.1 -                Sodium     RF03071         cm  1        55     8994     9052    +      no    1     0.42 0.0  44.0  0.0053  !   Clostridium lacusfryxellense strain DSM 14205 contig00001, whole genome shotgun sequence                                                                
NZ_BCQE01000012.1    -                Sodium     RF03071         cm  1        55     121747   121696  -      no    1     0.5  0.0  43.9  0.0054  !   Enterococcus gallinarum NBRC 100675, whole genome shotgun sequence                                                                                      
NZ_JQLL01000001.1    -                Sodium     RF03071         cm  1        55     665868   665822  -      no    1     0.49 0.0  43.9  0.0056  !   Carnobacterium funditum DSM 5970 strain pf3 BR44DRAFT_scf7180000000006_quiver_dupTrim_9421.1_C, whole genome shotgun sequence                           
JADAKE010000017.1    -                Sodium     RF03071         cm  1        55     260248   260201  -      no    1     0.5  0.0  43.8  0.0059  !   Enterococcus lacertideformus isolate PHRS 0518 Enterococcus_lacertideformus_sequence17, whole genome shotgun sequence                                   
NZ_BJWF01000037.1    -                Sodium     RF03071         cm  1        55     10372    10325   -      no    1     0.5  0.0  43.8  0.0059  !   Enterococcus villorum strain NBRC 100699 sequence037, whole genome shotgun sequence                                                                     
NZ_CP027786.1        -                Sodium     RF03071         cm  1        55     452626   452670  +      no    1     0.47 0.0  43.8  0.0059  !   Tetragenococcus koreensis strain KCTC 3924 chromosome, complete genome                                                                                  
NZ_AP023368.1        -                Sodium     RF03071         cm  1        55     1263236  1263284 +      no    1     0.49 0.0  43.8  0.0059  !   Anaerocolumna sp. CTTW chromosome, complete genome                                                                                                      
NZ_RHOT01000007.1    -                Sodium     RF03071         cm  1        55     155      200     +      no    1     0.5  0.0  43.7  0.006   !   Lactobacillus gannanensis strain 143-1 contig7, whole genome shotgun sequence                                                                           
NZ_CP017634.1        -                Sodium     RF03071         cm  1        55     2741669  2741726 +      no    1     0.55 0.0  43.6  0.0063  !   Candidatus Formimonas warabiya strain DCMF chromosome, complete genome                                                                                  
CP003504.1           -                Sodium     RF03071         cm  1        55     1633790  1633838 +      no    1     0.49 0.0  43.6  0.0066  !   Enterococcus hirae ATCC 9790, complete genome                                                                                                           
NZ_ASWO01000007.1    -                Sodium     RF03071         cm  1        55     203916   203872  -      no    1     0.51 0.0  43.6  0.0066  !   Enterococcus sulfureus ATCC 49903 acyDF-supercont2.7, whole genome shotgun sequence                                                                     
NZ_CP021874.1        -                Sodium     RF03071         cm  1        55     958287   958240  -      no    1     0.5  0.0  43.5  0.007   !   Enterococcus wangshanyuanii strain MN05 chromosome, complete genome                                                                                     
NZ_NGMO01000003.1    -                Sodium     RF03071         cm  1        55     190721   190674  -      no    1     0.48 0.0  43.5  0.007   !   Enterococcus sp. 10A9_DIV0425 scaffold00003, whole genome shotgun sequence                                                                              
NZ_MIKA01000034.1    -                Sodium     RF03071         cm  1        55     7769     7816    +      no    1     0.5  0.0  43.5  0.0071  !   Enterococcus plantarum strain LMG 26214 4, whole genome shotgun sequence                                                                                
NZ_MIJZ01000001.1    -                Sodium     RF03071         cm  1        55     43513    43560   +      no    1     0.5  0.0  43.5  0.0071  !   Enterococcus ureasiticus strain DSM 23328 1, whole genome shotgun sequence                                                                              
NZ_ASWD01000007.1    -                Sodium     RF03071         cm  1        55     180336   180290  -      no    1     0.51 0.0  43.5  0.0071  !   Enterococcus pallens ATCC BAA-351 acOtw-supercont2.7, whole genome shotgun sequence                                                                     
NZ_JAFREL010000047.1 -                Sodium     RF03071         cm  1        55     49295    49341   +      no    1     0.51 0.0  43.5  0.0071  !   Enterococcus sp. 665A scaffold1.47, whole genome shotgun sequence                                                                                       
NZ_JAFREM010000033.1 -                Sodium     RF03071         cm  1        55     91851    91897   +      no    1     0.51 0.0  43.5  0.0071  !   Enterococcus sp. 669A scaffold1.33, whole genome shotgun sequence                                                                                       
NZ_CP010796.1        -                Sodium     RF03071         cm  1        55     264723   264769  +      no    1     0.47 0.0  43.4  0.0072  !   Carnobacterium sp. CP1 chromosome, complete genome                                                                                                      
NZ_CP039712.1        -                Sodium     RF03071         cm  1        55     2107023  2106977 -      no    1     0.4  0.0  43.4  0.0075  !   Vagococcus zengguangii strain MN-17 chromosome, complete genome                                                                                         
NZ_LFVU01000028.1    -                Sodium     RF03071         cm  1        55     369282   369335  +      no    1     0.39 0.0  43.4  0.0075  !   Clostridium cylindrosporum DSM 605 CLCY_1c, whole genome shotgun sequence                                                                               
NZ_FRFD01000004.1    -                Sodium     RF03071         cm  1        55     48087    48036   -      no    1     0.5  0.0  43.4  0.0075  !   Anaerocolumna xylanovorans DSM 12503, whole genome shotgun sequence                                                                                     
NZ_NGMM01000001.1    -                Sodium     RF03071         cm  1        55     158580   158627  +      no    1     0.5  0.0  43.3  0.0078  !   Enterococcus sp. 9E7_DIV0242 scaffold00001, whole genome shotgun sequence                                                                               
NZ_JADOEQ010000018.1 -                Sodium     RF03071         cm  1        55     20290    20243   -      no    1     0.5  0.0  43.3  0.0078  !   Enterococcus sp. BWR-S5 contig18, whole genome shotgun sequence                                                                                         
NZ_JAEDXU010000002.1 -                Sodium     RF03071         cm  1        55     38912    38959   +      no    1     0.5  0.0  43.3  0.0078  !   Enterococcus sp. BWM-S5 contig2, whole genome shotgun sequence                                                                                          
PGZN01000056.1       -                Sodium     RF03071         cm  1        55     4296     4239    -      no    1     0.57 0.0  43.3  0.0078  !   Firmicutes bacterium HGW-Firmicutes-8 bjp_ig2158_scaffold_1582, whole genome shotgun sequence                                                           
NZ_JAFLWF010000003.1 -                Sodium     RF03071         cm  1        55     60117    60164   +      no    1     0.52 0.0  43.1  0.0087  !   Enterococcus sp. DIV1094 scaffold1.3, whole genome shotgun sequence                                                                                     
NZ_SULK01000008.1    -                Sodium     RF03071         cm  1        55     66408    66358   -      no    1     0.37 0.0  43.0  0.0095  !   Clostridium sp. HBUAS56017 Scaffold8, whole genome shotgun sequence                                                                                     
NZ_CP049886.1        -                Sodium     RF03071         cm  1        55     783583   783631  +      no    1     0.45 0.0  43.0  0.0095  !   Vagococcus coleopterorum strain HDW17A chromosome, complete genome                                                                                      
DBTX01000084.1       -                Sodium     RF03071         cm  1        55     227      277     +      no    1     0.55 0.0  42.9  0.0096  !   MAG TPA_asm: Hungateiclostridiaceae bacterium UBA1305 UBA1305_contig_9597, whole genome shotgun sequence                                                
NZ_QFGA01000001.1    -                Sodium     RF03071         cm  1        55     1798192  1798250 +      no    1     0.54 0.0  42.8  0.01    !   Pelotomaculum schinkii strain HH Psch_contig000001, whole genome shotgun sequence                                                                       
NZ_RHOF01000003.1    -                Sodium     RF03071         cm  1        55     9061     9013    -      no    1     0.53 0.0  42.8  0.011   !   Loigolactobacillus jiayinensis strain 257-1 contig3, whole genome shotgun sequence                                                                      
NZ_JHWJ01000005.1    -                Sodium     RF03071         cm  1        55     271946   271882  -      no    1     0.37 0.1  42.8  0.011   !   [Clostridium] aerotolerans DSM 5434 T546DRAFT_scaffold00005.5_C, whole genome shotgun sequence                                                          
NZ_LSRS01000003.1    -                Sodium     RF03071         cm  1        55     434351   434302  -      no    1     0.52 0.0  42.7  0.011   !   Sporotomaculum syntrophicum strain FB SPSYN_contig000003, whole genome shotgun sequence                                                                 
NZ_JAGI01000002.1    -                Sodium     RF03071         cm  1        55     708135   708199  +      no    1     0.37 0.2  42.7  0.011   !   Clostridium sp. 12(A) K430DRAFT_scf7180000000006_quiver.2_C, whole genome shotgun sequence                                                              
NZ_MCIA01000034.1    -                Sodium     RF03071         cm  1        55     112944   112880  -      no    1     0.38 0.4  42.7  0.011   !   Lacrimispora algidixylanolytica strain SPL73 contig_8, whole genome shotgun sequence                                                                    
NZ_NGLE01000001.1    -                Sodium     RF03071         cm  1        55     1423753  1423706 -      no    1     0.52 0.0  42.5  0.013   !   Enterococcus sp. 4G2_DIV0659 scaffold00001, whole genome shotgun sequence                                                                               
NZ_CP013655.1        -                Sodium     RF03071         cm  1        55     2767390  2767437 +      no    1     0.5  0.0  42.5  0.013   !   Enterococcus rotai strain LMG 26678 chromosome                                                                                                          
CP013614.1           -                Sodium     RF03071         cm  1        55     723248   723295  +      no    1     0.52 0.0  42.4  0.013   !   Enterococcus silesiacus strain LMG 23085, complete genome                                                                                               
NZ_NGKX01000001.1    -                Sodium     RF03071         cm  1        55     1309459  1309412 -      no    1     0.52 0.0  42.4  0.013   !   Enterococcus sp. 7F3_DIV0205 scaffold00001, whole genome shotgun sequence                                                                               
NZ_NGLZ01000001.1    -                Sodium     RF03071         cm  1        55     1832626  1832579 -      no    1     0.52 0.0  42.4  0.013   !   Enterococcus sp. 12C11_DIV0727 scaffold00001, whole genome shotgun sequence                                                                             
NZ_NIBQ01000001.1    -                Sodium     RF03071         cm  1        55     1405307  1405260 -      no    1     0.52 0.0  42.4  0.013   !   Enterococcus sp. 9D6_DIV0238 scaffold00001, whole genome shotgun sequence                                                                               
NZ_AYPQ01000001.1    -                Sodium     RF03071         cm  1        55     952215   952168  -      no    1     0.52 0.0  42.4  0.013   !   Enterococcus crotali strain ETRF1 Contig_43, whole genome shotgun sequence                                                                              
NZ_KE136479.1        -                Sodium     RF03071         cm  1        55     1075902  1075949 +      no    1     0.52 0.0  42.4  0.013   !   Enterococcus haemoperoxidus ATCC BAA-382 acOSg-supercont2.1, whole genome shotgun sequence                                                              
NZ_JAFREN010000017.1 -                Sodium     RF03071         cm  1        55     45379    45426   +      no    1     0.52 0.0  42.4  0.013   !   Enterococcus sp. DIV0212c scaffold1.17, whole genome shotgun sequence                                                                                   
NZ_MIKB01000002.1    -                Sodium     RF03071         cm  1        55     58258    58211   -      no    1     0.52 0.0  42.4  0.013   !   Enterococcus quebecensis strain LMG 26306 10, whole genome shotgun sequence                                                                             
NZ_MIJY01000014.1    -                Sodium     RF03071         cm  1        55     12739    12692   -      no    1     0.52 0.0  42.4  0.013   !   Enterococcus termitis strain LMG 8895 21, whole genome shotgun sequence                                                                                 
NZ_BJCC01000001.1    -                Sodium     RF03071         cm  1        55     113671   113624  -      no    1     0.52 0.0  42.3  0.014   !   Enterococcus florum strain Gos25-1 sequence01, whole genome shotgun sequence                                                                            
WRBU01000012.1       -                Sodium     RF03071         cm  1        55     10335    10279   -      no    1     0.44 0.0  42.3  0.014   !   MAG: Defluviitaleaceae bacterium isolate Lab288P1bin92 Ga0131853_10018807, whole genome shotgun sequence                                                
